m/z,dGLO1_000002
228.2320036104274,452483.6875
228.2322506045027,698289.3125
228.6235747722577,221672.765625
228.7490293893335,330325.75
228.9419727977149,581841.5
228.9421388100202,646859.0
228.9784119608659,281490.65625
229.0471417502452,224550.578125
229.0836707797645,476721.625
229.0838739349703,315135.84375
229.1181287212974,326648.65625
229.1183290206384,455890.53125
229.1256557445333,242443.515625
229.1433643338653,262126.046875
229.1545529832175,305287.90625
229.199049957286,429311.5
229.1992426140209,501936.40625
229.2153734127614,241304.984375
229.2156585465333,310012.125
229.2160993861506,3813365.0
229.2162619036125,4100350.0
229.9271983013546,834233.0625
229.9274107890782,762538.3125
229.9744948264949,225012.59375
230.0788008226253,348605.1875
230.1134734758756,246192.265625
230.1749640115889,377641.75
230.175141630046,272056.59375
230.2194066104347,616237.6875
230.21961276671,833871.625
230.2473019274107,227431.53125
230.2479038542714,1333821.25
230.9788429553594,263197.65625
231.0174982522258,330350.0625
231.0549353842771,225062.25
231.0645324195704,225132.40625
231.0837585545037,207789.8125
231.1355149055903,274360.0
231.1703256684327,304322.8125
231.2105818170356,395048.8125
231.2107937129573,422909.71875
231.3412794701514,217578.609375
231.4480308081536,220263.859375
231.4884671168374,248907.671875
232.0129421444502,291844.625
232.0969751256069,218566.640625
232.1402945625116,1374603.125
232.1404702363432,1194683.0
232.3490717188408,239098.8125
232.481551809806,212544.328125
232.527164584384,300253.0625
232.547283968485,333165.59375
232.6075357407185,224052.703125
232.6276088955539,629504.8125
232.6341132686572,244730.640625
232.647468471064,291761.375
232.6477065679611,1509393.75
232.6612829072481,272686.15625
232.6677996918129,560201.5
232.6878957853059,436524.03125
232.7015028931055,212067.40625
232.708009894591,338611.71875
232.7215802321267,249936.546875
232.7281350056582,701449.0
232.7482395168121,794238.3125
232.8287560672611,251298.015625
232.8488854993429,394887.34375
232.9302590878725,220658.015625
232.949584891611,282886.1875
233.0081311203789,282071.71875
233.0422005722996,246782.796875
233.0423439155637,232822.375
233.0588869127379,253777.265625
233.0590906402853,228716.75
233.0591972829963,222228.796875
233.0784141822679,331110.0
233.078629515618,378481.0
233.1131795713592,457376.625
233.9820281149587,319991.5
234.0210541314756,220942.609375
234.1341508272556,218532.609375
234.144745633724,265165.15625
234.1449573568521,375428.59375
234.6258349117231,223701.484375
234.8590009621376,235901.5
234.9898225770161,331698.28125
234.9900215119688,329843.375
235.0923222602872,283665.5
235.0925582218545,284080.875
235.1189807237051,282101.71875
235.1328562461744,287341.40625
235.1691345917221,592178.125
235.1692918314656,604563.9375
235.2055230152053,451838.53125
235.2057146304269,360434.125
235.2740263903212,251562.171875
235.2789826811168,229613.296875
235.6312914891239,224768.921875
236.4758895411925,216338.125
236.5538575461044,230460.578125
237.0280299890624,796952.6875
237.0282136587446,966624.8125
237.0904487986817,291794.1875
237.1098343431437,331544.40625
237.1482404606402,282773.6875
237.1484701505108,447615.84375
237.2205141975157,321089.0
237.2211651227898,5407385.0
237.2213391898816,6096325.5
237.2219411304472,289436.71875
237.2249227356398,244794.921875
237.6338341553968,221623.171875
237.8844366144026,262563.53125
237.8846687807281,330469.0625
237.9298324379004,267547.71875
238.0451154431535,333110.03125
238.22456972428,1007018.5625
238.2247468437665,870798.25
238.2250311815349,248262.84375
238.8046857170276,218108.421875
238.9641228234076,226822.59375
239.0428276557222,354003.3125
239.0677912587328,283375.09375
239.0680844934951,470565.5625
239.1043781135893,255060.3125
239.125420414566,319772.40625
239.1487201117677,317234.5
239.1489870619134,407544.15625
239.1618188505711,356246.15625
239.2005418549879,231133.578125
239.2369711163232,431066.40625
239.4328073908398,217743.0625
239.8827839999244,254436.375
240.1593752046331,219282.96875
240.2322396862463,373038.9375
240.2404270194539,233499.171875
240.3208173723391,230770.203125
240.4983804342713,223384.90625
240.9323715762574,207940.46875
240.9768005114998,301107.53125
241.0473072430368,248990.15625
241.0835153559884,236476.4375
241.0837414284947,339858.21875
241.1294275388363,237147.984375
241.1798730306308,312668.03125
241.2161258331167,1296662.625
241.3691701129225,234701.921875
241.9846510359991,359861.34375
242.042262306284,361487.3125
242.1237291609523,216539.390625
242.1749114962512,259955.390625
242.2113831216159,680338.4375
242.247730951144,475059.71875
242.2478798643733,481981.0625
242.2841391629075,251560.859375
242.935172316422,475020.53125
242.978634393947,248107.203125
242.9788530993822,254721.1875
242.9922796332197,727417.75
242.9925251576712,920756.0625
243.0627720855622,260843.65625
243.1086180845928,412035.03125
243.1088441396262,272650.65625
243.1227399421871,297331.25
243.1337023584437,220337.1875
243.2319154952195,4565644.5
244.0032598424671,254328.34375
244.0945077783777,2003074.0
244.0948990028068,297703.84375
244.1292444555345,222891.671875
244.1445604751167,220371.625
244.1656379783855,290862.4375
244.1907636006932,5991284.0
244.2350512413515,741160.75
244.2352782912062,808306.5
244.26357996359,220276.140625
244.8486190528577,219825.671875
244.9581062543099,313866.875
244.9732218889501,315760.1875
244.973399737587,341674.3125
245.0255177328537,887025.1875
245.0767773675312,398074.46875
245.0784377747733,503090.28125
245.1144677552373,235887.28125
245.114833878609,602501.125
245.1383159108357,253189.84375
245.194134256953,897980.6875
245.3085099890581,222509.796875
246.0297170275269,442396.3125
246.1447571098256,258415.375
246.1809694249489,239018.34375
246.1812528667195,375185.59375
246.3566695892802,220820.53125
246.7345777748137,228469.640625
246.8965587296066,226858.796875
246.9527040609205,279360.4375
247.012359655998,217896.125
247.0125885085781,323507.4375
247.0140769082992,435356.84375
247.057720873298,264905.09375
247.0769722526607,230206.984375
247.1094769990473,296804.40625
247.1288275071711,483699.46875
247.2303713260234,208544.171875
247.2419490391063,235982.203125
247.5693516756679,218674.296875
248.1128588958437,358530.71875
248.1603573277098,377108.28125
248.1605478187838,328198.125
248.1818510144289,211847.546875
249.028132465644,222789.1875
249.0454375905453,394421.4375
249.0456610353135,313498.03125
249.0718143101145,222623.171875
249.1081413504586,274662.3125
249.1461777253527,421966.90625
249.157218064594,335674.25
249.1574313613482,289970.40625
249.1823269234937,441939.65625
249.1825937419939,484643.90625
249.2211003773012,267024.21875
249.2213655531854,276142.21875
249.5037272754927,223545.40625
249.7240649178097,212666.140625
249.9296490779432,436795.625
249.9298868390489,555795.0
249.9836914871739,412427.5
249.9839305086037,422185.9375
250.086112637629,2357125.0
250.0863298446287,2982947.75
250.0868748910535,289810.875
250.1283685281273,230784.03125
250.1778167938862,562246.25
250.2688747468179,215823.671875
250.274219580354,209676.234375
250.4153346018401,236641.640625
250.6127538135132,220473.234375
250.8011549020621,231635.171875
250.9326822038316,214992.5
250.9715450048442,574929.3125
251.0043579312625,218738.9375
251.06854891053,247831.8125
251.0687882596937,265178.09375
251.0696668501712,8424433.0
251.0704222677641,297417.34375
251.0894329665152,454036.53125
251.0896729393755,674381.5625
251.1275996703244,331349.34375
251.1278268669644,478009.5
251.1640258849789,343223.71875
251.1979924698864,792847.0625
251.1982279752498,1035254.25
251.236767392534,230364.734375
251.237012908154,278294.75
251.4932441255399,222458.390625
251.6631913908702,216222.796875
251.9033512902858,233373.5
251.927895220777,325745.75
251.9281091732385,256036.96875
251.9728367420038,427668.28125
251.9730907542503,419408.5625
252.0728530756662,640400.0625
252.073049032197,626302.25
252.15924471082,222949.0625
252.4750779302111,210978.15625
252.918671911463,235500.921875
252.9737919844358,1248146.875
253.0594365238042,336694.09375
253.0652630062913,266168.28125
253.0654765225521,314009.6875
253.0739836594418,234244.84375
253.083640365094,410721.1875
253.0838912831759,249212.609375
253.1045151287784,219643.4375
253.1411272475685,227741.21875
253.1432607394443,494262.125
253.1435105888278,509228.0
253.1798537936614,222495.6875
253.2138161933136,253140.078125
253.2162353443843,1006353.6875
253.2165067149752,249514.0625
253.623283169337,243139.171875
253.8571514253525,222738.21875
254.0189921823018,539828.875
254.019231811744,326941.1875
254.0322453853315,287626.84375
254.115130626507,273954.25
254.1153973488411,274832.75
254.1610354439138,523103.65625
254.1612520097274,490511.3125
254.2115321873989,271777.53125
254.2193935354181,220029.328125
254.5648536236557,219838.515625
254.9796861278479,279803.65625
254.9799305838092,348524.9375
255.0628046792299,333433.71875
255.0630523071007,328005.8125
255.0974043378786,1100963.125
255.0976249130172,1118557.5
255.0991864271543,361027.03125
255.0994021839888,368526.375
255.122577677616,254474.28125
255.1228127631008,239112.484375
255.1357443376845,250646.84375
255.145085159441,392544.59375
255.1549976442446,211775.703125
255.1591995740574,239537.5
255.1955382624224,248831.703125
255.2297812018904,229773.96875
255.2300520791315,234863.828125
255.231889715863,27950206.0
255.2335681058215,336796.90625
255.2337774536373,238572.359375
255.2682141117647,372002.0
255.9450285655579,238722.3125
256.0815256416309,509422.0
256.2271575514577,328343.1875
256.2343797412758,288657.375
256.2346716046188,573486.6875
256.2350990640049,4250590.0
256.23524742862,4501917.5
256.2357083329057,446730.25
256.2633425137031,1435225.625
256.2635340922476,1404221.0
256.2638716360962,261524.65625
256.2999306969971,3706152.5
256.3008158625209,248309.75
256.978016933963,226811.46875
257.0169622855283,316089.03125
257.0785765610004,355988.4375
257.1242799437442,281505.5
257.1245162835639,460568.0625
257.1384641637142,223050.5625
257.2215692635019,287245.03125
257.2384924779665,479309.0625
257.2457822120122,321350.4375
257.2461388956037,281742.96875
257.246338687875,387115.1875
257.2475429638214,18990650.0
257.2483654325497,587664.0625
257.2488820828823,287271.6875
257.2669483762472,296608.40625
257.3032841655177,724156.5
257.4355580111276,218538.359375
258.1077442690955,282827.625
258.1079521886521,283600.4375
258.1082662280241,405559.59375
258.1085272082796,502902.25
258.1088356962593,824157.125
258.1101504803036,56755736.0
258.1115195728073,520957.125
258.1117046698003,485773.8125
258.1119335734473,391099.96875
258.1121581585514,283403.65625
258.1123691701881,309198.59375
258.1125703102557,247430.8125
258.1698228254484,275265.5625
258.2064616633291,491306.46875
258.2508918981807,3405346.0
258.2790674982716,547872.3125
258.8839263967491,210892.21875
258.9648421933503,670799.5625
258.9871742796468,242959.609375
259.0922925102619,259698.90625
259.1071230883537,334257.28125
259.1127047345478,240520.234375
259.1134888081548,4816652.5
259.1176044951832,242249.9375
259.1263045141045,213727.84375
259.1289163127334,1992558.75
259.1904505927827,242396.5625
259.2542418865476,350373.625
259.9488013561328,309726.46875
259.9662900126143,232334.65625
259.9989085376673,221415.90625
260.0529656776999,1405989.875
260.0700004404603,444237.3125
260.1139753121514,211117.78125
260.1144101732814,836499.0625
260.1168733694505,250515.390625
260.1322645456802,427266.46875
260.196701535367,309238.0625
260.1969485730628,376216.96875
260.2284196191025,208680.84375
260.3786312940039,2549963.75
260.6828266340957,242867.734375
260.7118438651653,641797.4375
260.7131412376842,488318.59375
260.7563219627931,213302.453125
260.7741008251466,225011.1875
260.9083769961834,219131.46875
261.0030740490048,2753831.25
261.0370450051544,491354.65625
261.0442682621519,416755.59375
261.05229155673,493865.03125
261.0887121412251,667743.5
261.1082714344817,243757.5
261.1308459204752,810350.625
261.1445592215248,375705.0625
261.1555718289401,391862.53125
261.1557859511238,526684.0625
261.184826445957,227214.109375
261.6635864136574,215223.3125
262.1033580055469,471987.28125
262.1395697244668,375170.0625
262.1398039188038,460452.75
262.150894263449,291737.1875
262.5272977123182,262037.734375
262.7134822061678,212892.28125
263.0812801203762,227637.828125
263.081552536175,282791.65625
263.0873842925228,253184.0
263.1858022755255,239068.71875
263.1981822760745,415156.375
263.2367853569979,376535.21875
263.2370407680413,409941.75
263.4834646181196,210480.0625
263.5004020051692,220859.140625
263.7302001840072,216435.1875
264.2566065854714,269027.96875
264.4819455704953,237664.3125
264.600326942571,213360.1875
264.8079333298007,211188.75
264.8845681123215,223026.515625
265.0229531263637,2223852.0
265.0231372106551,2426469.75
265.0850274429155,256130.4375
265.0852662789599,288896.59375
265.1091409918312,278331.40625
265.1099409469425,320577.5625
265.1103249791827,349308.59375
265.1106250458253,733054.25
265.111782359112,31204116.0
265.1128993257236,592387.8125
265.1132742536891,316298.84375
265.1136504845538,234746.9375
265.1198584479947,288815.65625
265.1200882334927,429743.8125
265.131144446123,470473.46875
265.131296130439,496551.84375
265.1798075580128,308472.59375
265.2138251074725,696307.5
265.2162718311664,280867.0
265.2524972219865,1088589.625
265.6955475773736,215588.71875
265.8151142891672,215218.78125
265.9593780525003,474438.0
265.9595057929546,481854.09375
266.0762168315799,443376.5
266.0764738484428,418873.0625
266.1088147277809,419416.78125
266.1110359927218,332836.59375
266.1144915860631,286788.0625
266.1151310347921,3972049.25
266.1234238154263,250748.71875
266.1517198343068,1556098.625
266.1726244576187,1424937.375
266.2559284894104,251281.328125
266.6391636947567,434903.53125
266.9246701923121,257690.84375
266.943490234365,507341.5625
267.0175086938578,219292.34375
267.0385951168291,370111.125
267.0388401277243,287964.21875
267.0630343608874,309980.90625
267.0993491281691,336123.25
267.1076154849023,1336048.875
267.1084420826412,259682.328125
267.1087949244819,272652.84375
267.1183299361524,270624.1875
267.1202905457955,298928.4375
267.1550840940429,306106.25
267.1591630788065,262473.21875
267.1720968818012,247160.59375
267.1757942784778,242420.0625
267.1759793823787,243933.28125
267.2319533430812,243295.578125
267.957533687405,296699.21875
268.1031270913927,260631.90625
268.1032808640098,272809.09375
268.1040517268026,7186197.0
268.1048372392187,339828.84375
268.1308376348046,229596.515625
268.1497036277141,219556.875
268.1602327956607,244114.703125
268.2186866760131,219364.734375
268.2634425556427,276624.71875
268.2636744902888,244658.953125
268.9415792883883,245598.390625
269.0159949868948,208111.734375
269.0786264745747,415596.84375
269.1074176321456,853672.5
269.1101493332307,221970.890625
269.1147483473706,300437.75
269.1359915680879,259302.265625
269.138376357485,293255.46875
269.1608672348776,673683.5625
269.1746256633198,245519.328125
269.1999286054547,231309.640625
269.2087255203586,243134.21875
269.2109887702073,471990.25
269.2474671091928,1580052.5
269.2838216951019,224025.796875
269.5400840714274,215135.828125
269.9377937883,221067.734375
270.1194415257551,260176.59375
270.1197037101582,274338.9375
270.1561299898411,367213.59375
270.2426607394488,344446.34375
270.2507920514666,319861.5625
270.2790038276439,533322.0625
270.2792392606015,427509.96875
270.5478266429803,206857.3125
270.7290089352929,238054.578125
270.8130720777439,234109.765625
270.9476185155648,241152.90625
270.9478857095473,298377.875
271.0578852007384,226503.703125
271.0940313640461,281477.78125
271.1035474073796,585325.75
271.1150034834163,301827.0625
271.1152880257321,336108.03125
271.1540403716737,284522.21875
271.1901413518401,379845.28125
271.1904458038354,463258.3125
271.2267601829265,885943.0
271.2623367223244,284066.875
271.2632096787047,4128773.0
272.0439369967955,208358.734375
272.1602509963229,274588.40625
272.1715873130221,552085.4375
272.1718205663672,466851.65625
272.1854837356036,260735.9375
272.2219285349632,636636.375
272.2584112408528,1796892.375
272.2663546913825,604252.125
272.2665826150485,631837.5
272.4598845381291,220127.9375
272.5335074061807,226908.3125
272.5901882123412,209107.5
272.7508600377893,226663.734375
272.9683056923037,950215.625
272.9870821627782,211960.953125
273.0645734644518,243316.734375
273.1098215088211,349037.84375
273.2616722874479,382694.15625
273.2618756018373,339726.28125
273.3424797001734,222666.03125
273.9406606489789,213663.40625
274.6769327391734,212001.984375
274.7180289134704,216965.640625
274.8854757364827,212787.03125
274.971142503922,249225.46875
274.9920023714361,242549.75
275.0436488503101,304109.0
275.1082685811297,220812.703125
275.1102339832401,279524.875
275.2580819898919,1003389.1875
275.5668929896611,235576.453125
275.967491992253,391235.25
276.0390986345683,330166.53125
276.1190386721677,425074.3125
276.144214236703,246593.46875
276.1554236839989,1316180.25
276.1665358620439,476454.65625
276.1806207185474,250199.28125
276.4755668845166,215537.71875
276.9753118963142,581346.9375
276.9771605490187,262485.25
277.034323944688,311250.375
277.0931172460736,249968.65625
277.1029673863831,262386.4375
277.1047907204679,1200177.625
277.1379029151955,284360.375
277.1381248420276,418017.09375
277.1394329372102,25990442.0
277.1403754277981,693566.8125
277.1408690820316,295897.125
277.1412617304584,270801.625
277.1798733244767,967660.0625
277.192293442303,220038.21875
277.2011507939969,218287.125
277.2123828750942,245572.875
277.2126063446,276975.3125
277.2128881728992,454223.65625
277.2137884615798,12421533.0
277.2148930134691,355524.0625
277.215332132224,258478.515625
277.3439890494899,209807.28125
277.4839332637128,223501.28125
277.8274711101894,228260.9375
278.1134554132909,287715.28125
278.1421211924167,222387.890625
278.1427903747454,3135973.0
278.1830819434798,275169.0
278.2165519947511,370677.0625
278.2171476992783,2119743.25
278.217665268942,300620.96875
278.2454003565551,242725.578125
278.3016072810523,207553.65625
278.3661374059898,224466.0
278.4086780876956,244770.90625
278.5725112129417,1801745.375
278.5730401672732,296457.90625
278.6923642163317,213961.5
278.9321435443766,213570.296875
279.0023241117678,222578.609375
279.0136067474551,211216.921875
279.0386199636346,279649.625
279.0475271962817,403118.78125
279.0604837928285,250178.515625
279.0742436511659,349105.9375
279.1435633948479,466140.8125
279.143901120955,265800.15625
279.1566710869394,246317.96875
279.1590888158776,2030937.625
279.1703083479354,249669.703125
279.2027775361603,232024.5625
279.2294435776421,2778032.0
279.2317621964395,455135.84375
279.2780198635938,231263.484375
279.3046865532374,217391.671875
279.5498642314126,220378.8125
279.6600830844432,218141.171875
280.0920689281145,6824406.0
280.0930468658811,329832.53125
280.0960025172213,262118.296875
280.0962880591144,230176.546875
280.1624186727465,513936.0
280.2328103107674,472549.59375
280.2632364172515,279926.53125
280.2635252099702,342568.65625
280.7463489251909,208287.734375
280.8739110591871,217298.359375
280.9402186395604,410157.9375
280.9467535324235,210771.90625
280.9954582925216,358852.21875
281.0544161447647,338955.53125
281.0784605830441,525177.1875
281.0800029621781,228326.0625
281.0802524662766,228524.984375
281.0954818350575,743085.625
281.1132348071875,289842.84375
281.1148822245708,260004.6875
281.1205389192843,257574.4375
281.1446268819449,213343.265625
281.1513081818446,225499.15625
281.1723804771142,314422.78125
281.17451987642,269211.1875
281.2109100261107,224995.171875
281.2111355945913,259434.203125
281.2475432813752,1182140.625
281.2479857455537,234901.265625
281.9269363883673,243743.953125
282.0349774695197,251446.46875
282.0503016329013,711824.25
282.1460960426201,524704.3125
282.146647502035,2111259.25
282.2037676635669,734542.0625
282.2040494061102,594316.5
282.2508928685367,238661.796875
282.2781790370859,250718.34375
282.2791686103055,2926935.75
282.5983905880601,228771.25
282.8470239544637,213871.71875
282.9977114631865,372476.46875
283.0942656546334,815448.9375
283.1151892797935,500346.15625
283.1306221474417,409590.0625
283.1498849701225,382903.15625
283.1540333720976,460781.75
283.1750467801745,509256.46875
283.1904334419338,302342.0
283.2266296587231,280871.40625
283.2622882154052,392622.5625
283.2631576316118,6833583.5
283.2641719572659,265572.84375
283.2822824225597,404302.15625
283.2825700386977,560495.0625
283.2984849653692,237185.265625
283.514700080684,217863.09375
283.8674827712705,221964.53125
283.9089835288459,254404.40625
283.9697410272058,234778.0
283.9701099492976,448918.625
283.988647651572,235826.3125
283.9990778067206,241255.890625
283.9993706150272,258781.859375
284.0482653708926,227065.734375
284.0990127768274,1365666.0
284.1447280906639,289100.625
284.1715792093514,245199.453125
284.2665227057294,1464015.625
284.2669350563788,266226.6875
284.2948100396559,1086223.75
284.3312120218254,851902.875
284.3585379734855,215317.078125
284.5327623068671,227637.171875
284.8752524999474,272837.46875
284.897659471774,215385.3125
284.9995277982949,225672.140625
285.0000047136276,715475.5
285.0733754044692,226691.453125
285.1098212198193,340834.375
285.1193875414061,542472.1875
285.1249889594422,244545.734375
285.13092338999,247172.234375
285.1373331837567,279281.75
285.2054673801454,206834.90625
285.242455601719,634296.75
285.2777703950704,254121.953125
285.2788376391642,6427851.0
285.2796795315611,338162.0625
285.2981707615444,216311.078125
285.2998434722712,215613.21875
285.334588879999,239438.890625
285.6742425972574,223240.359375
285.9172860298906,218949.0625
286.139701563793,230826.125
286.2375470097979,302651.625
286.2740778522256,284510.4375
286.2821490124365,1354622.75
286.282582411853,247967.703125
286.4065854850575,217157.859375
286.645714047658,256739.578125
286.9694440747261,416322.375
287.018569692619,576145.5
287.0892020717453,1195029.375
287.0895715106747,294831.3125
287.1489902727965,249633.0
287.2217015379691,927527.625
287.2221484829469,273036.5625
287.2326440676993,285882.78125
287.2329886616696,224555.09375
287.2575142619332,261473.6875
287.2580385026188,1265585.25
287.3160301105869,230489.015625
287.5269278871486,223922.5625
287.7227061058323,211427.96875
287.9328156702617,311065.90625
287.9674765783107,238488.140625
287.9899010359656,231438.46875
287.9900907566908,228794.53125
287.9904340980717,219075.796875
288.1899662631889,271932.5625
288.1920545671495,235701.09375
288.2028357735584,230033.453125
288.2250730208156,235886.25
288.253351883403,1763391.75
288.2615111816028,330495.09375
288.2897294615726,568267.0625
288.9665616099993,259205.703125
288.9979725671166,230771.5
288.9995938034417,509142.0
289.024599964772,212316.09375
289.0515595752829,397512.5625
289.0835996559247,786121.6875
289.0871799684201,238951.5
289.0917433313975,372065.625
289.256527984749,239408.609375
289.2568270852297,334730.5625
289.2734769543562,228233.03125
289.2738101882805,281490.46875
289.3559618194904,221601.921875
289.6266974304128,510115.84375
289.9832183165967,608521.8125
290.0196505998945,467620.34375
290.0805496156254,411965.78125
290.1281628214036,230959.9375
290.1346581597544,1593651.375
290.1351851586745,238771.515625
290.1459337037654,415634.78125
290.1598104603027,230373.8125
290.1711550204029,252918.46875
290.3857762438022,207878.703125
290.4947721119057,245175.0625
290.64891396061,226012.109375
290.7221281711744,213713.03125
290.7352992017207,217283.421875
290.9043216094411,229629.140625
290.9203324125358,238619.59375
291.0839688497877,289257.53125
291.0992295681347,224076.5625
291.1299284925964,350344.6875
291.1379649350632,326906.71875
291.1567437441046,226781.875
291.1698976538474,214146.96875
291.195514837557,1146925.25
291.1959601000415,267400.25
291.2293201792495,285357.90625
291.2296917101214,233549.328125
291.2529979376766,286855.15625
291.2770378407931,211932.203125
291.3191797057105,223162.171875
291.4343662081754,214948.96875
291.6338471666012,214771.0
291.7628205156185,218462.171875
291.7960835116207,230927.5
291.9134894439716,230589.046875
291.9512411836931,458135.875
291.9879217584779,222132.578125
292.0352817658769,215145.203125
292.1976156866707,369444.40625
292.197935133216,238114.53125
292.1982237426987,216031.734375
292.4555175907229,249634.109375
293.1512617608522,361496.09375
293.172241017084,334508.34375
293.1746982650379,468828.25
293.1788001380532,830755.1875
293.1817446738488,240923.6875
