m/z,dGLO1_000003
249.1446491489539,244613.90625
249.1459747955511,375998.1875
249.1462024448688,274207.03125
249.1573031532817,343854.0625
249.1823315238071,386819.96875
249.18255981461,439275.0625
249.1849566057612,271230.03125
249.2211239612501,360091.5
249.2213776327939,418592.65625
249.2740639194295,227657.015625
249.3836617753047,253834.703125
249.9296415575259,367856.78125
249.929890310017,681672.0625
249.983742416641,347942.875
249.9839808594235,312326.53125
250.0861236427745,2223271.25
250.0863263693139,2778977.5
250.0867138675257,354094.25
250.0933125266529,402791.96875
250.0935616050523,300722.71875
250.1776179764862,464231.84375
250.1778336035349,654994.4375
250.3326865674226,229056.78125
250.4745531478423,229754.984375
250.9714044231466,628751.5
250.9716505870543,389682.1875
251.0687363033733,321082.75
251.0696732717856,8669711.0
251.0703633053299,287483.09375
251.0892788236056,332948.03125
251.0896916234128,599126.6875
251.1275856530636,359698.1875
251.1278443885722,529440.5625
251.1641941410217,248076.5
251.1980409734367,904358.3125
251.198213365722,987832.5625
251.2260861739513,232295.671875
251.5154444249719,239307.921875
251.903697426311,225313.3125
251.928006311433,267378.625
251.972818514294,352159.8125
251.9730848743318,522559.46875
252.0690263940147,236751.171875
252.0728536641238,642605.625
252.073017255442,598681.6875
252.1954801804291,216682.90625
252.9736450019764,975702.375
252.9738127279418,1230641.375
253.0142637009855,223296.6875
253.0593060478304,284367.9375
253.0595076925747,333234.53125
253.0654664398327,295876.1875
253.0837501046202,366188.4375
253.1409978742512,242654.53125
253.1434304708,632454.0625
253.2136843705033,240562.40625
253.2162210929899,948905.9375
253.3319025924569,223343.84375
253.854606022627,217045.9375
253.8570756295047,234882.203125
254.0188678859109,580556.5
254.0190883925721,540195.3125
254.0320696788664,331863.6875
254.1151784690366,276802.125
254.1153369475453,312198.40625
254.160999549063,494648.15625
254.1612256867914,574601.125
254.1806355465041,213214.734375
254.2112844147104,301273.09375
254.221935485274,219153.359375
254.9466906812648,229976.421875
255.0629830194489,363740.46875
255.0973711913739,1151281.75
255.0975977931017,1203559.375
255.0991261599485,320472.53125
255.0993551754857,474758.375
255.1081177393216,239831.34375
255.1227591153489,300556.9375
255.1356002578197,261941.515625
255.1358082392665,291487.5
255.1452316615773,295178.375
255.1589451269599,365241.15625
255.1591838972071,319403.96875
255.2299567592352,274819.5625
255.2301781669526,299811.875
255.2304056079773,483934.125
255.2318993686529,29420960.0
255.2327868252179,829449.0625
255.2332833450784,391485.34375
255.2334510642528,323983.28125
255.2336748912628,237129.046875
255.2682690276488,382555.9375
255.384903311666,234137.8125
255.6026203863257,216984.0625
255.6882059887,223031.484375
256.0305595486926,255693.171875
256.0813956746387,431437.75
256.0816604673415,429092.71875
256.2271958563239,280862.5
256.2343572435051,216967.6875
256.2345931662804,509168.90625
256.2352316192672,5302148.5
256.2359837817737,268354.40625
256.2565346671705,251633.53125
256.2633485955578,1423021.5
256.2635389577388,1499729.5
256.2638272383865,404783.125
256.2999300886381,3908092.25
256.3002762454227,577533.5
256.3005402742492,236737.890625
257.0168154613468,419289.0
257.0170044975109,410773.65625
257.0332767203387,236712.90625
257.1242664736116,389201.8125
257.1244746485383,440593.78125
257.1384231365174,273303.21875
257.2215907094793,253998.09375
257.2383625595947,425097.3125
257.2386383298817,519320.1875
257.2460316452786,309797.53125
257.2463160120511,370303.90625
257.2475478667487,20180524.0
257.2484120106673,627382.875
257.2486816737882,442308.03125
257.2491192646909,281398.40625
257.2667203559203,247033.71875
257.303121685754,716981.5
257.303344252424,598395.125
258.1081113676488,317805.0
258.1082520376231,336128.5625
258.108661708949,598418.5625
258.1088813525441,926204.0
258.1101510972866,57998920.0
258.1113751973394,749831.4375
258.1116287800014,469330.21875
258.1120748645791,292843.34375
258.11260547895,281415.375
258.1446833186411,231287.46875
258.1701166454931,279117.8125
258.2061862838162,385403.125
258.2064524016763,448523.375
258.2509085748933,3340673.75
258.2789334377362,462688.34375
258.2791688160025,569116.9375
258.707131956381,219911.75
258.9646614604081,419683.65625
258.9649086484824,336620.1875
259.0579339225128,299452.0625
259.0585542033954,234835.546875
259.092371464575,284270.09375
259.107077078233,251063.5625
259.113490673522,5021465.5
259.1140117337932,345755.90625
259.1288982787066,2133638.0
259.1293143057188,291765.75
259.1538261891965,221181.90625
259.1902434141807,253058.0625
259.2543172048038,319249.5625
259.5773110288131,238019.703125
259.7085413615836,245059.203125
259.9488545495225,267651.9375
260.0530314398566,1365671.125
260.0699647363408,519782.21875
260.1143857358016,699262.125
260.1146789858592,232409.109375
260.1319656157915,239742.265625
260.1322338379667,432425.5
260.1493447984453,236754.125
260.1968087521773,319109.375
260.3140765623523,225486.75
260.3786438515182,2629120.5
260.5355534705568,218802.515625
260.7118646381313,663836.8125
260.7131267594132,625699.75
260.8068568793889,240002.75
261.0024702878094,294275.625
261.0030021274627,2714330.25
261.0369705406694,600420.0
261.0443042342901,493399.71875
261.0523382602732,393419.03125
261.0526790704251,235256.953125
261.056226704481,248987.71875
261.0886692124939,623346.875
261.1079450013145,232371.75
261.1307253023603,945150.5625
261.1309337002212,958795.1875
261.1444859588366,395358.40625
261.14840557039,258635.8125
261.1555610912591,378505.625
261.1558598517826,234843.703125
261.1848592979934,298328.75
261.2212638012252,222601.71875
262.0063828781216,224799.40625
262.1031970416626,286252.8125
262.1034470765567,294725.84375
262.1395576329224,313417.3125
262.1398096463878,500376.15625
262.1509248131514,347534.71875
263.1141683095614,241496.6875
263.198219485833,413333.96875
263.2368405462778,551362.4375
263.5506039073013,222788.171875
263.6323350483301,227156.9375
263.9438803913746,225865.984375
264.5306376401561,223602.3125
264.8867546903895,233854.78125
264.9168382614299,251711.734375
265.0231118421349,2806256.75
265.085086663802,241833.671875
265.0853176905911,271246.8125
265.1096011769726,254942.796875
265.1100333749392,308183.34375
265.1103132629285,432808.875
265.1106152822587,679826.125
265.111779104561,31707116.0
265.1131447211643,380490.90625
265.1134063900129,328243.6875
265.1199313543985,496219.5625
265.122658863869,272414.5
265.131190667506,571232.9375
265.1565250144222,322350.5625
265.1774748215258,260348.359375
265.1796818679264,239749.25
265.2136589976761,808830.6875
265.2138804774514,827139.0
265.2161910546898,390291.84375
265.2526457871794,1215197.875
265.9595057929546,594521.0
266.0264632615596,238019.59375
266.0764515561455,446464.09375
266.1087668532731,472699.0
266.1111415807871,269104.65625
266.1151257880207,3869756.0
266.1156793235347,259736.0625
266.1516935932366,1623482.0
266.1726795725363,1651900.0
266.2938445123146,224851.390625
266.3731390796508,219835.734375
266.6390089633391,262394.625
266.6392380975871,306771.4375
266.9433054524697,414641.34375
266.9435509484725,365310.71875
267.033866032366,224183.25
267.0387641809025,470358.53125
267.0993669672505,340117.0625
267.107127193357,322992.5
267.1075897157503,1380615.625
267.1086528625798,286879.03125
267.118590952627,284168.875
267.1202832768831,293974.84375
267.1356552680152,319390.6875
267.1549618123516,322072.09375
267.1721881090227,286123.8125
267.175982026722,227789.75
267.2317529502905,273701.75
267.9576626895412,328373.78125
268.1031657009506,355159.03125
268.1040703660282,7496990.0
268.104825922481,340389.84375
268.1107367176879,241345.921875
268.1110795637891,263144.28125
268.1307484150134,233892.734375
268.2633499151935,237805.734375
269.0784179383651,269450.46875
269.0786553075794,266629.25
269.107347881605,795632.5625
269.1147932852826,387039.34375
269.1381871827733,277675.8125
269.1384488074432,275358.125
269.160641126636,532392.25
269.1609121881938,646942.75
269.1878291724724,281066.75
269.2110250147307,379152.34375
269.2112243597902,435597.625
269.2475275331108,1483143.75
269.2479954837015,251975.21875
270.1194732851778,329098.90625
270.1198239908011,286635.5
270.1559610109683,260502.609375
270.1645041716703,222334.296875
270.2427689553286,300644.6875
270.2508671307429,292828.4375
270.2790099164218,543178.875
270.2791871676417,587737.6875
270.8856124912956,219246.734375
270.9479693352537,231000.515625
271.1037597750254,646003.1875
271.1152036159876,426930.40625
271.1536379493959,232433.921875
271.1539327865834,284636.9375
271.1902258082534,504293.3125
271.1905227683174,428827.78125
271.2268303551799,851857.875
271.26203142743,245021.75
271.2631871902973,4307125.5
271.4961632422668,227943.03125
271.6965266562004,237539.515625
272.1601954318315,221783.78125
272.1717457880441,660393.0625
272.1855482298391,336486.59375
272.2218434347238,582448.8125
272.2221131477612,664390.5
272.2298993690569,228168.921875
272.2301814520721,223608.734375
272.2579540483177,396466.8125
272.258448997061,1720228.25
272.2589920011525,260928.578125
272.2665510352415,875995.25
272.2948968601461,220385.171875
272.4464632773127,217548.78125
272.8635036009437,246025.1875
272.967831621238,232540.875
272.9683181134025,974125.3125
273.0644802405317,245453.3125
273.0735964599957,252937.234375
273.1094712855027,301931.375
273.1097393064225,272006.21875
273.1249848983761,284909.96875
273.1671776854892,247012.15625
273.2423297591891,250931.515625
273.2617386757865,290064.34375
273.8616802052212,222826.59375
274.0313550559171,234132.703125
274.1034681532383,218048.765625
274.1398472628507,239328.453125
274.3287630586915,226328.203125
275.0092364882381,244725.640625
275.0437763584321,239109.421875
275.1100040774052,298427.375
275.1713436790444,237112.96875
275.1982060667273,254050.9375
275.2581577720649,625137.375
275.8917112297834,221063.25
275.967461664007,472530.84375
276.0058124699574,221304.265625
276.0391169820972,281240.0
276.1190330235048,433743.78125
276.1553890768215,1287345.0
276.1667152689359,374573.96875
276.2277511535515,224620.546875
276.9753680233781,402798.46875
276.9769331960872,290687.5625
277.0342187505028,289581.40625
277.1028351173717,312982.46875
277.104779342333,1180240.75
277.1375145440938,264408.78125
277.1380110333495,361494.125
277.139437205078,26030424.0
277.140158476567,1037385.8125
277.1404920836843,545395.875
277.1407609616463,443202.25
277.1412958738515,285023.9375
277.1797893652792,846049.6875
277.2127372950505,416203.5625
277.2137998486687,13657725.0
277.2148930134691,274635.90625
277.2153919151137,255672.296875
277.2160758616561,234982.390625
277.5411833504671,228888.203125
277.6531848907396,220486.890625
277.8576245046437,231430.890625
277.9107064307368,224123.453125
277.9380412406924,212867.640625
278.12347135894,237493.84375
278.1281973420527,257631.234375
278.1363336877268,238664.8125
278.1381226443321,263401.34375
278.1421656134137,421937.0
278.1427416547244,3034426.25
278.216556295858,282682.375
278.2171520004037,2191338.5
278.2451264629184,239506.203125
278.2700859799725,244330.3125
278.4341451260236,219356.203125
278.5725399604098,1737423.5
278.7535120922896,222207.4375
278.8433929185275,215645.875
278.9234187571953,211796.6875
278.9739045655888,235612.453125
278.974192148798,245913.171875
279.0388406184555,278182.03125
279.0474399384107,347022.375
279.074194604288,550513.4375
279.0752570500766,296959.6875
279.0933479999442,263809.34375
279.1436701970327,444577.90625
279.1459296597031,253080.328125
279.1584125692675,326076.4375
279.1590880941613,1968268.875
279.1720269033497,270240.3125
279.179343090423,215565.0
279.1953077990457,263323.6875
279.2025364076412,243863.234375
279.2294370789208,3093244.75
279.2301035605105,294810.40625
279.2316481059202,378534.625
279.2319095033264,304217.03125
279.2657942164591,234706.84375
279.5702802101616,238857.125
279.9581087962046,285559.71875
280.0920798263427,7410327.5
280.0930025461169,253682.28125
280.1624128574381,414572.53125
280.2327448556827,610215.3125
280.2634080924469,446347.9375
280.2636779721014,289861.53125
280.6377223203132,214097.234375
280.9403509425416,381588.34375
280.9953244751482,323791.40625
280.9955131357451,362459.59375
281.0542010693117,389518.65625
281.054441017457,348070.71875
281.0782922979204,264412.65625
281.078539603954,357040.28125
281.07999125525,213335.25
281.0802363692237,270563.625
281.0954430515962,771145.6875
281.1130613574344,263604.40625
281.1149224771259,246530.3125
281.1360317728501,237948.484375
281.1512649906535,256258.890625
281.1723541192154,419530.84375
281.2109547003589,248637.421875
281.2473403636673,1179086.375
281.8633988771554,274555.46875
282.0503701500373,644889.9375
282.1466386550755,2579934.75
282.2040140038749,822191.9375
282.2509223802009,324026.3125
282.2791538515178,3072346.25
282.9066057750728,278537.84375
282.9510869205234,239361.3125
282.9978709289934,362998.15625
283.0325475133407,232266.609375
283.0942278020711,731462.8125
283.1149918236314,256707.703125
283.1152857810258,319480.25
283.1304365481005,283569.5
283.1306644641259,350355.21875
283.1497216204659,260565.359375
283.1500297574769,487586.75
283.1517204392326,264454.84375
283.1540259468911,515096.15625
283.1684367773613,223473.140625
283.1751225285395,690170.1875
283.1904772619214,250223.984375
283.2622949032016,441017.28125
283.2631784382194,7890050.5
283.2644171799437,268573.1875
283.2825128127024,583185.75
283.2974161350345,228505.40625
283.9701443024169,303882.3125
283.9992130064004,348790.6875
284.0989589579194,1479256.625
284.144740802,236133.34375
284.1786497187542,238697.65625
284.2246300740993,220193.953125
284.2584054039599,210529.0625
284.2665376730653,1494263.75
284.2948422258323,1007936.625
284.3311648532707,802336.0625
284.8751931255151,312737.1875
284.9999565706826,697642.125
285.1099627488192,403381.9375
285.1193935643176,718217.5
285.1373339367155,382292.09375
285.1696410333828,228915.9375
285.1827144526849,402466.8125
285.242469918485,789099.5625
285.2558401462197,280125.3125
285.2699336311364,251261.171875
285.2777349711453,248105.484375
285.2778879724193,263126.96875
285.2788361317515,6583530.5
285.2795755195187,398354.71875
285.2981338249348,263198.8125
285.3347155522048,276308.5625
285.4392509125319,223890.09375
285.532013488757,229833.5
285.5640241748076,231383.125
285.7696567972188,212127.25
285.8532919653203,221605.234375
285.8971512951201,214053.609375
286.088894904271,220290.765625
286.1509864630544,223535.734375
286.1761793711523,247809.15625
286.2378103069099,284759.90625
286.2739655240731,329167.53125
286.2821717829502,1385857.375
286.339722927047,228006.171875
286.8938067954223,229262.421875
286.9695264426657,394434.46875
287.018645985343,515478.78125
287.0890562810247,1323840.0
287.0895203692785,317070.0
287.1486741342359,275719.9375
287.1489559098754,311079.15625
287.2216747977162,827690.4375
287.2326983163623,314646.59375
287.2329695599865,285040.90625
287.2580805336613,1428204.0
287.2731712367558,218375.421875
287.2855202583464,241865.71875
287.4610106043016,246842.71875
287.58178286636,218336.953125
287.9328195092376,264532.3125
287.9901122635075,229053.5
288.0924911539952,300292.25
288.2030180825718,293536.1875
288.216791156906,294578.15625
288.2532610817788,1601378.375
288.2538497543485,251756.359375
288.261501177465,219256.890625
288.2896047702612,587604.375
288.6693203755167,240683.4375
288.9484454483566,217550.0625
288.9552762457694,225705.890625
288.9665415037291,253031.21875
288.9842995236991,297023.875
288.9978526767944,211346.46875
288.9980940045126,253562.9375
288.9995675046135,258132.203125
289.0247778995081,258100.53125
289.0515665392422,385751.75
289.066480239228,234475.53125
289.0667394802259,229148.640625
289.0836453186695,924370.5625
289.0917557152107,329117.03125
289.114183767957,226334.78125
289.1221526601246,224853.15625
289.1443306947328,330497.90625
289.1618743924773,341070.96875
289.2565109375907,272493.96875
289.2699485966846,223217.6875
289.2738543612071,217185.75
289.2959859189118,213976.234375
289.626615083762,555505.25
289.9089131893815,226710.765625
289.9831131827974,435439.0
290.0196108726908,317188.125
290.0804950651934,496274.53125
290.098360649365,231152.515625
290.1346862247374,1684243.5
290.1457528266126,421938.03125
290.146072480354,255333.890625
290.1597519814682,282013.1875
290.2111304352263,222557.375
290.4424463230212,235948.78125
290.7806014394453,237274.6875
291.0841540373741,234136.265625
291.1225235524589,253260.046875
291.1297165588206,266954.78125
291.1299873631441,240088.375
291.1380104641315,245226.171875
291.1953719140843,1129833.125
291.2294882713237,401969.71875
291.2430273897899,257468.140625
291.2530835685643,268351.0625
291.6952140766048,222295.921875
291.951061995551,403055.875
291.9513130168842,422327.46875
291.9960182739192,230621.796875
292.1139755695827,244024.703125
292.1544090714997,227170.015625
292.1978758299679,542144.625
292.1988476155587,219275.0625
293.0383757162275,214293.296875
293.0784888197088,231254.359375
293.0937939164777,236550.21875
293.1148819128921,301926.28125
293.1512816578044,309399.5625
293.1723866836955,337288.46875
293.1746178685178,383239.0625
293.1787810333906,951929.5
293.1870312948918,430662.0625
293.187723083383,5718108.0
293.1884180594558,475486.5
293.1959348382513,549800.625
293.2086382902877,753131.5
293.210900282604,280624.0
293.2112744980028,317749.09375
293.217745390645,245645.828125
293.2181865077887,462257.78125
293.2184213992279,467669.53125
293.22248707137,247405.96875
293.2448287812138,278394.4375
293.2451568927109,301871.5625
293.3729245047256,244779.953125
293.6705848760134,238791.265625
294.1660305365593,253034.953125
294.190924053685,788543.9375
294.1911973767863,917548.4375
294.2061708083648,229557.921875
294.2063960627354,281216.5
294.2823633287111,226884.96875
294.9977998940557,262693.65625
295.0942495752762,230829.453125
295.0958633168081,257316.171875
295.1286685965847,235423.34375
295.1304795397741,360158.90625
295.1499762145553,316812.40625
295.1516155757091,275887.28125
295.185567030811,294784.1875
295.1858817464515,462517.4375
295.1902281187759,473149.625
295.1904419707005,495610.15625
295.1944963389985,293565.15625
295.2034794533894,644401.375
295.2265615673753,262578.84375
295.2268255175884,324179.90625
295.2631930054584,227220.640625
295.3401715641043,218710.75
295.501803769504,252226.15625
295.598931320867,232678.921875
