m/z,BY0_000003
258.2064499319022,472201.1875
258.2509196927046,2401243.75
258.2792312129384,253284.875
258.9647018302875,470684.75
258.9649316283011,365559.125
258.9792705888796,526641.25
258.9795022761895,665769.9375
258.9872506851733,467623.625
258.9874873562368,329884.6875
259.0488550408821,365178.65625
259.1094428900461,257901.21875
259.1135018657254,4735996.5
259.1289013880215,2395151.25
259.1293261211552,271655.90625
259.2542487336601,396699.125
259.5668579156358,253483.75
259.6313765189782,253576.34375
259.9487900916524,331458.78125
259.9682453035339,257219.78125
260.0077748998658,316805.75
260.0530483501315,866096.375
260.0698106449888,401025.875
260.0699985612957,360458.21875
260.1144001476487,731693.5625
260.1321849563132,261089.234375
260.1968695711093,601093.0
260.3786790125677,2505076.0
260.7119049251056,506160.3125
260.7131689352483,513588.125
260.9894052517287,389174.4375
261.0030753107868,5734825.0
261.0367389437704,319076.1875
261.0369705406694,450283.8125
261.0443496727956,492585.5625
261.0524259872461,571667.5625
261.0645619095891,349772.34375
261.0886275463859,703235.75
261.1081091648944,305446.0625
261.1309267536197,829190.0625
261.1443640649723,246488.78125
261.1445926950075,336608.75
261.1557802664597,900163.3125
261.9084071345254,260764.671875
262.0063510905965,426543.0
262.0065068495426,429853.28125
262.0502690968401,273178.84375
262.1033611866535,376585.9375
262.1186542939096,251992.90625
262.139703367924,644597.5625
262.1510209174733,393948.375
263.0454408901161,324158.21875
263.0813019136183,303551.5
263.0819384061083,445007.375
263.087150325018,292119.53125
263.0874657004919,258699.921875
263.1980289463218,411068.28125
263.2367917743554,419246.34375
263.2370382010935,379642.78125
265.0224125835039,395274.84375
265.0231508706322,5549372.0
265.0237662214603,404754.46875
265.0850729974416,394681.125
265.0853482772653,418141.0625
265.1098589334218,247845.078125
265.110084145274,301974.96875
265.1103705424034,517243.125
265.111807744612,35744104.0
265.1132599335033,373685.8125
265.1135092351237,248236.046875
265.119930052498,434727.90625
265.1201669985859,395269.34375
265.1311620232661,552945.875
265.1410374915143,255241.296875
265.2135997193283,363192.0625
265.213881128863,674778.5625
265.2524418358826,458776.78125
265.2526457871794,505160.0
265.5614544184189,249944.09375
265.9595162742286,572759.5
266.0262705713213,312011.96875
266.0265274917026,379041.1875
266.0764738484428,529232.125
266.1087268485607,641139.3125
266.1111468274021,322625.8125
266.1144161641072,347795.6875
266.1151651388109,4205040.5
266.1517441072998,1447576.375
266.1725444098016,1335062.0
266.1727425610429,1201296.375
266.6390669052951,1596472.125
266.6392150524592,1607524.625
266.924622683642,486358.90625
266.943204482469,293695.875
266.9435370898145,538738.75
266.9588907246757,310614.5
267.0385739838351,333798.0625
267.0388170134681,545258.375
267.0994323772334,264604.28125
267.1076273783588,1592836.125
267.1087156340998,353882.78125
267.1184601139255,363111.5625
267.120308387675,269831.03125
267.1356334587692,353286.1875
267.1406860291122,371136.40625
267.1409596466175,486864.0625
267.155136311663,337058.28125
267.1567226795014,355744.4375
267.1629262196131,312482.71875
267.1760448298895,287666.0625
267.2317569184615,270777.78125
267.5369750906025,246489.6875
267.9575310275688,346608.875
268.102434783956,246231.09375
268.1028887774684,281817.28125
268.1031490588987,409185.65625
268.1040963278076,9438153.0
268.1051993753051,339324.5625
268.1109730484027,250766.0625
268.1310473681299,258611.109375
268.9434984283378,260931.3125
269.0786532959744,444470.25
269.0995608634107,260068.96875
269.1072660589004,1064026.625
269.1074820172935,951982.3125
269.1148241381876,400859.40625
269.1608759571625,1424642.125
269.1748289805619,284075.15625
269.1877533405308,264010.28125
269.2112048951076,325888.5
269.2475778863956,1114675.75
269.8265874902378,252779.546875
270.1195834296218,532848.3125
270.1560583427726,470338.71875
270.1642702904689,251820.09375
270.2791458992069,269427.15625
270.9478911486154,356570.25
271.1035528527002,903182.5625
271.1150021219711,242778.109375
271.1539423194356,309656.78125
271.190225127153,250581.4375
271.1904703234879,398901.9375
271.226696823543,580947.3125
271.2268269487594,588550.125
271.2632192192434,2901954.75
272.1601810262273,310069.78125
272.1604368974412,322123.5
272.1715859409447,863585.125
272.1718226244866,841794.5625
272.1857286766374,298458.5625
272.2220438321466,773384.9375
272.2584565483049,1804674.5
272.2662867262687,398921.53125
272.2665743768359,611207.625
272.685294886446,253409.65625
272.9678295510623,402448.0625
272.9683567568258,2115889.25
272.9935111164928,342813.78125
273.0628705842258,263477.5
273.0644781688895,564367.1875
273.1095818095311,306617.46875
273.1671742301555,276845.4375
273.2616522326437,321763.46875
273.2618265020758,273389.46875
273.9325538779394,327870.5625
274.6252038600248,301898.0
275.0088792752904,420863.5625
275.009133526765,729788.25
275.0187989334549,300938.09375
275.0438828488226,441760.34375
275.0914523637443,255252.703125
275.1102269739097,294536.125
275.1714699031012,390640.375
275.2581507551957,556752.875
275.6443438886353,333449.75
275.6446211298858,283586.03125
275.8876763221402,299038.25
275.9673015591967,267100.71875
275.9675674602397,448681.5
276.0391522658156,470788.75
276.1188882765825,412539.0625
276.1190824493176,430132.0
276.1554243902682,1674598.75
276.1666976107676,597549.625
276.9752287714654,554328.375
276.9754454645529,505441.375
277.0206777986139,314134.28125
277.0229570379278,255069.1875
277.0231773592757,314109.9375
277.0342173289602,390543.3125
277.0343616155974,377383.6875
277.0594797314528,252453.703125
277.1029702308796,263589.40625
277.104818454674,1093301.0
277.1376560931424,335444.25
277.137986137716,378015.65625
277.1394521426151,29519658.0
277.1403604901627,798312.1875
277.1406258112828,572127.0625
277.141492909853,304199.96875
277.1587058326317,255823.09375
277.1797623275806,815307.8125
277.2138297397776,9980008.0
277.2145862716947,477618.96875
277.2148894549758,254642.375
278.1232908334382,342156.875
278.1365514849775,278189.46875
278.1427695970888,3696729.0
278.2172294206757,1569157.0
278.5719765111515,325013.53125
278.5725378043496,1987907.125
278.9628809895821,322415.78125
278.9737481609356,266933.6875
278.9740292569825,303136.0
279.0023998069223,262252.3125
279.0388290809395,580962.5
279.0740864127054,564124.3125
279.0751582343428,309721.03125
279.1436781350369,493977.6875
279.1591393360341,2156726.5
279.2025320759949,278210.1875
279.229534559778,1818680.375
279.2299107643173,380967.25
279.2317723057314,404171.75
279.3046872757068,303380.25
279.9581530732897,353988.15625
280.0911382225107,334075.6875
280.0920863652797,7010929.0
280.0962255740694,516745.0
280.1624688297923,461502.0625
280.2326641277866,344309.46875
280.2329303118364,357468.9375
280.2634742892965,301653.0
280.6548682239139,301192.4375
280.9132672466723,404280.9375
280.9135712660878,398547.1875
280.9403779879159,346705.46875
280.9954846172664,402940.78125
281.0544512591558,597993.5
281.0783925372959,339051.09375
281.07870130429,318521.15625
281.0800256443513,343071.0625
281.0802883188076,271904.40625
281.0954137810674,609920.25
281.113045256626,338197.71875
281.1511354171591,250639.0625
281.1723694946544,287971.15625
281.1747190281828,255589.375
281.2474736886268,909982.375
281.9106548212432,398039.40625
281.9108925539244,310008.71875
282.0502110135126,866937.625
282.0931261773619,250956.671875
282.1183098499777,241541.703125
282.1195607117869,258178.78125
282.146656348996,2506667.5
282.2038967340332,803401.0625
282.250954105246,313056.0625
282.2790675126484,943460.75
282.6919310884432,241094.96875
282.9978872464342,387344.25
283.036492163499,249595.96875
283.036709541627,283494.8125
283.0942530371107,556145.1875
283.1151105942225,345347.90625
283.1497698828451,369514.28125
283.1500290149771,394956.6875
283.1539687728159,375535.625
283.1749361282219,428396.875
283.1752272395836,544644.0625
283.2632074188551,3010695.5
283.2826146303997,256140.640625
283.9698440863179,334129.625
283.970081570642,261834.875
283.9841857151988,287408.5
283.9991786462474,309420.75
284.0989873623393,1604948.25
284.1717953430451,294099.9375
284.2665167187953,675041.25
284.2948324951261,418002.25
284.3312442162435,1005507.625
284.8752757987799,355327.34375
284.969584623437,248692.171875
284.9997970972945,505103.875
285.0000287851076,535488.6875
285.0030008917295,402535.1875
285.1099371531404,284687.90625
285.1194086215977,821039.8125
285.1308827320522,308003.3125
285.1332906055304,264476.0625
285.1372608997364,539754.4375
285.1827709425789,350810.75
285.2424518341491,472362.0625
285.2777884838877,285552.625
285.2788692948329,6414120.0
285.3345926500034,261168.578125
285.9325526789393,271204.46875
286.0267325473826,408589.625
286.2821399042319,1185161.0
286.9582348491072,305405.5625
286.9693411148654,333157.96875
286.9696583840055,334985.03125
287.0186909980691,903850.625
287.0801503517451,285339.28125
287.0885937208716,275248.84375
287.0891081855571,836751.3125
287.1489452191911,380683.15625
287.2217771747149,617218.75
287.2329779647271,302710.40625
287.258113394303,980519.4375
287.9328271871896,335051.65625
288.2028496198056,249723.078125
288.2031442374673,341178.125
288.2251722675886,276883.5
288.2526616385857,276810.375
288.2533534224143,2276460.5
288.2897771829667,827413.0625
288.9843026173514,392279.65625
288.9979215170317,377636.3125
288.9996456276128,688115.875
289.0248072974422,284739.71875
289.0515796933877,395670.1875
289.0667023352177,335554.875
289.068393216578,251193.265625
289.083728130803,741010.5
289.0870731614455,259651.828125
289.1618960746679,429269.78125
289.2566651369651,449939.0
289.2737869393761,331758.09375
289.6264068867749,353232.125
289.983263485216,324271.34375
290.0194893542578,361783.0
290.0805613050078,463009.8125
290.1346760901585,1821659.0
290.1459563134244,867926.8125
290.6209781874526,539757.0
290.8325862001137,253123.03125
291.0402782279754,735373.25
291.0750440290316,287494.21875
291.0838393755537,320253.6875
291.0841728700243,290931.125
291.1299677396253,492023.0625
291.1955219052039,1053887.25
291.2295456111872,253297.921875
291.2528478873411,280722.09375
291.9512735480933,556543.5625
292.1139344762872,263621.5
292.1977777819842,325109.25
292.198033972016,389083.5625
293.1148707733634,248118.390625
293.1358169683185,258905.40625
293.1359761272529,261487.4375
293.1724177274168,295086.125
293.1745677202161,301490.28125
293.1787054107958,1385682.125
293.1877899537897,4354504.0
293.1957469538889,394585.5625
293.1959611102346,453078.375
293.2086820807272,620449.3125
293.2183784021216,586049.875
293.218704861942,268107.28125
293.245229364037,256295.296875
294.1821627543151,385271.28125
294.1910258484469,706517.5
294.9553291508389,478763.65625
294.9639391549865,317387.0625
295.0604787649655,347109.4375
295.0939915073033,350440.3125
295.0958367032363,400011.6875
295.1302528681637,256026.046875
295.1306465187283,263913.8125
295.1499939634457,272871.65625
295.1859567941268,393132.0625
295.1903935513704,372574.3125
295.1905460723152,377626.28125
295.1943478490225,268962.15625
295.1945286194472,275924.09375
295.2034156956423,565645.0625
295.226819867273,429202.625
296.066026445187,11448804.0
296.0672903973461,294346.6875
296.1891862337875,255895.78125
296.2196484516766,562922.0625
296.258453178096,405234.9375
296.9969312180459,271612.03125
297.0000084983912,459844.875
297.0396144661981,298473.0
297.0694280366996,1065949.875
297.0751165200971,285029.3125
297.0824693711269,394698.65625
297.1098062716798,339741.28125
297.1308400301442,305303.53125
297.1460397899082,317715.5625
297.1463652415449,489862.75
297.203583030985,286654.9375
297.2397960606366,348190.25
297.2401110806301,460506.3125
297.242425884387,586763.4375
297.3149689392737,320468.25
297.3152923051121,406827.3125
297.6145292524128,267690.96875
297.6154241994491,4186984.25
298.0641825469048,910579.875
298.0950810586259,331654.0625
298.0956990942046,746196.875
298.0968849725747,29747492.0
298.0979671668294,746616.0
298.0983778266308,358180.09375
298.1171426477513,1156370.875
298.177897613336,1891469.0
298.9056945848714,255743.46875
298.985634136918,365284.15625
299.0891888731967,1106643.75
299.0939110926022,656795.25
299.1002233587474,3453374.75
299.100871253091,255152.046875
299.1256648483096,286521.8125
299.1618074065492,1393724.5
299.167568016668,717764.8125
299.1813048587829,309024.84375
299.1853087739377,430880.1875
299.2581166498066,965568.6875
299.2666910523203,262252.59375
299.2941775718263,509172.71875
299.2945193601835,710716.25
299.5537673340997,384393.40625
300.0843007365521,271850.3125
300.0921102194286,306675.625
300.0926765144801,1386291.0
300.1034757281032,263850.34375
300.289692507048,1053975.125
300.6240634597871,256431.0
300.9995384457355,296266.75
301.0958735868079,311649.65625
301.1047803311031,568007.3125
301.1323662020658,274481.34375
301.1410525444666,2467521.75
301.1506666413609,350556.15625
301.1774107829115,317431.65625
301.2672419865863,245255.796875
301.9196677796762,262763.9375
302.0740928253868,442425.46875
302.1444743803158,331973.4375
302.1962591371546,1033278.75
302.9909407658375,292620.03125
303.0057129018131,393564.03125
303.0112968280444,310498.84375
303.0136607266442,349889.40625
303.0750661342054,265111.6875
303.1202598533937,284930.84375
303.1354028782815,432497.65625
303.1356717987177,547855.75
303.1450809103215,287499.40625
303.177351723212,258223.65625
303.2294051612436,475501.3125
303.2531105141455,348676.21875
304.034008141447,395800.0625
304.150328674908,989842.5625
304.161438186669,921658.9375
304.2999798254721,353556.21875
304.8035195031623,346174.71875
305.0154951121189,250610.375
305.0292830945608,2443605.0
305.1454145643811,322046.34375
305.1570763851042,1042696.5625
305.2451763730141,500442.59375
305.6016585390523,400874.90625
305.6426758129201,242889.171875
305.8980231896511,584739.1875
306.0037054622508,655721.4375
306.03265514489,335959.3125
306.0754080051506,1222057.75
306.1296461288104,990625.25
306.5738289726703,267801.90625
306.9512190343942,277114.75
307.0449165877509,288961.59375
307.0716446808517,889542.125
307.081547743115,414516.625
307.0819066756192,534309.5
307.0833031144436,19200464.0
307.0846759860069,576301.25
307.0850427858287,664482.1875
307.0854462666476,701980.125
307.1079808687924,293774.375
307.1153775437377,301846.53125
307.1222810208299,305674.875
307.2032171425597,280929.875
307.2035081869165,276271.90625
307.2607593801463,418025.03125
307.5818701628934,482194.3125
307.5829031615307,371662.71875
307.5849315038957,3851952.5
307.5858725236515,300309.46875
308.0019240600356,316054.875
308.0812043480744,2010757.625
308.0818794286274,318788.6875
308.0839706148971,297990.9375
308.0846149415689,268014.0
308.0849489728267,345160.28125
308.0855809971092,713903.4375
308.085952829018,468059.09375
308.0862912583681,581850.375
308.0868441744113,845420.75
308.0872731472098,646297.75
308.087505214958,910124.25
308.0877267344995,894623.75
308.0879649562647,976469.125
308.0882313079769,1291792.625
308.0884036017374,1414557.75
308.0886523731715,1515400.625
308.0891103597947,2574193.25
308.0893397931448,3288020.5
308.0895701058932,4411671.5
308.0910987935123,399635328.0
308.0921923550899,7133399.0
308.092652989462,3962058.75
308.0928753954814,2801160.0
308.093120657828,2218756.5
308.0933316365032,1716204.0
308.0935610761403,1596856.5
308.093788757957,1324203.375
308.0940102865342,1047400.8125
308.0942450016833,908498.3125
308.0945043315712,906834.375
308.0949236557378,767541.8125
308.095376386465,487935.8125
308.0956462673576,482750.875
308.095992629846,397689.09375
308.0962774564353,449977.625
308.0964708575061,340334.15625
308.096815463653,344286.1875
308.0972339150094,338242.46875
308.0979978553978,264192.875
308.1089378269927,363027.3125
308.5829199548467,447347.03125
308.9482981966072,897207.5
308.9612894794642,293991.15625
308.9709204946075,295929.0
309.0492984693438,1476368.375
309.0881489066077,3623538.75
309.0896627462124,328817.53125
309.0905298264225,2266040.0
309.0912553462559,293057.875
309.0915995269773,287370.875
309.0921162418902,326535.46875
309.0924745811565,313370.9375
309.0926833915833,347399.15625
309.0931886078056,798869.9375
309.0944733332044,33412764.0
309.095539521826,1105203.625
309.0960403233349,578054.375
309.0965446657185,293310.03125
309.0972029677286,737660.9375
309.1099607772989,423709.9375
309.129565861614,308111.28125
309.1309039899854,322611.28125
309.1372071552074,613036.3125
309.1380160888726,8340822.0
309.1390604515064,254829.4375
309.1463561408564,365331.375
309.1511711481212,585279.125
309.1826830543505,864340.8125
309.2036777378944,946020.0625
309.2050076536211,363445.96875
309.2060471562996,8134061.0
309.2270547542571,252365.4375
309.9856549867445,343648.25
310.0305396591921,262323.5625
310.0869242504676,14283775.0
310.0880409312074,380957.34375
310.0883526058977,313643.125
310.089147824442,258094.8125
