m/z,BY0_000002
226.0837811974485,263776.3125
226.0839487709781,370967.625
226.0841229719736,439518.0625
226.1800329613949,2213426.75
226.1802205761936,2474685.75
226.962729599522,1676757.625
226.9629032491374,2026720.0
226.9631293756842,371353.25
227.0679135442995,400275.375
227.068099769959,499481.9375
227.1137466834536,549243.375
227.113950181315,559445.25
227.1254183051006,277177.4375
227.1640389416434,592996.75
227.1642673807839,707010.875
227.1752224848595,326968.0
227.1754519023996,424204.125
227.1833690032489,363187.40625
227.2004363334007,732463.4375
227.2005940929228,815182.6875
227.2368587805204,299662.9375
228.1952990947105,307877.21875
228.195677182967,2488551.25
228.1958691211067,3272560.75
228.1961931982984,388086.65625
228.2320460624954,262699.5625
228.2322708657587,375620.375
228.7491447236953,284561.21875
228.9421252183611,1628581.375
228.942412585226,269649.5
228.9784012783197,317614.71875
229.0836863323044,528743.25
229.1182055350806,323111.40625
229.1183377715892,280723.75
229.1547241671463,451536.15625
229.1990898508254,434655.28125
229.2161023056242,2897381.5
229.2162910983903,3429634.0
229.9272002597652,797227.0
229.9273931633543,955526.625
229.9747074016456,304119.78125
230.0786978704967,336182.0625
230.0789037748464,382522.78125
230.1750915828284,418447.03125
230.2194223175665,565694.3125
230.2477781661841,531064.75
230.2479421498872,526587.5625
230.8818618997777,277918.40625
230.9349808979245,285340.96875
230.9785889925845,339950.21875
230.9788646953893,371002.71875
230.9843858073196,412314.9375
230.9846200181892,313917.84375
231.0174814474907,1024277.375
231.0177028747778,944654.9375
231.0837615217467,308452.25
231.135384288482,251766.234375
231.1356306799676,279354.15625
231.2105887482048,259793.625
232.0128524098815,514257.65625
232.1402686107174,1964488.375
232.1404892011473,2417446.75
232.1542484843688,341436.34375
232.5472353885181,301662.9375
232.627643476326,398518.625
232.6477055654467,1124945.5
232.6678016971878,516749.78125
232.7281259767901,462677.9375
232.7482480455493,666948.8125
232.84885286126,278206.53125
232.9967585829352,340772.3125
233.0081281035104,323832.09375
233.0589970764787,303631.375
233.0785012211669,540580.875
233.1130688531256,457818.65625
233.1132872701056,520561.40625
233.9819921163017,252639.640625
233.9822349806984,295808.65625
234.1446872449202,496949.65625
234.1449431404183,548497.375
234.9080607116447,286981.375
234.9759644414941,274898.09375
234.9899678148408,519118.96875
235.0489128805629,287174.25
235.0922956442615,376593.8125
235.0925213688237,398707.3125
235.1327809787849,261483.546875
235.1329120567187,240256.828125
235.1692375401948,715546.125
235.2054984228998,315103.0
235.2057095070208,319962.75
236.553878275332,420844.125
237.0280310296829,1254026.625
237.028218341545,1469657.625
237.0902067271903,293965.46875
237.0904206871279,365215.8125
237.1484019205936,517244.15625
237.1486076521423,334709.9375
237.2207070252866,467105.25
237.2211838845006,3838185.0
237.221342316838,3816075.75
237.8844670108706,679305.5625
237.8846614436367,610329.125
237.9298492147655,250171.234375
238.0451868139604,382719.84375
238.2244924645266,569492.5625
238.2247095277698,596279.625
239.0425762891001,296015.75
239.0428271265287,311799.8125
239.0679632826492,340779.21875
239.0680966675179,338750.96875
239.1251709924457,326488.28125
239.1254198850068,402246.03125
239.14876937038,353924.96875
239.1489732906604,370207.90625
239.1617383330955,412280.25
239.236890548237,301846.59375
239.8827040621053,309027.40625
239.8828767278607,313257.96875
240.2322728235637,270803.78125
240.9768494504857,879321.75
240.9844884783446,251005.796875
241.0835541112445,411268.09375
241.1295799266218,351658.15625
241.2160978124165,818823.9375
241.2162664755773,963948.75
241.9847773916908,316073.5
242.1750228424457,265309.125
242.2111831816658,339999.1875
242.211535793375,743217.3125
242.247838016477,265685.84375
242.9350143585138,454606.96875
242.935204017342,551911.4375
242.9573666245254,260709.875
242.9786327536579,563428.8125
242.978883718174,552085.25
242.9923053339748,1547415.125
242.9925410156155,2006600.125
243.1088112986752,531383.8125
243.2317390703943,3100496.0
243.2319308365198,3601904.5
244.0943312035876,2241258.0
244.0945276430579,2814921.75
244.0949105905738,302421.875
244.1290115313039,290832.21875
244.1654292778628,435899.15625
244.1656688970115,363961.4375
244.1905946178509,4082346.25
244.1907812721146,4751349.5
244.2350888067485,490106.15625
244.2353108847724,468577.3125
244.2635788584676,275533.53125
244.9734208571298,669079.0625
245.0255421974678,1016313.125
245.0331398085117,261161.71875
245.0333316453926,374499.09375
245.0768452296311,364830.90625
245.0782436422448,309598.59375
245.0784694812611,586343.375
245.0978064043881,247694.046875
245.1147810187839,509005.65625
245.1383815809152,359935.71875
245.1939622122331,558751.5625
245.194162652707,633267.75
245.6156794245421,457991.90625
246.018748073153,354858.53125
246.0189493038493,434022.71875
246.0297529046978,386172.875
246.1447419599889,250508.609375
246.1449260025687,253812.21875
246.1699392761988,327136.0
246.1812163840787,427276.75
246.9342276209098,297737.75
246.952538576192,369178.90625
246.9527057553046,410047.5
247.0124551524543,913221.8125
247.0140226610704,1525718.5
247.014207440794,1774879.5
247.0228211950842,303080.71875
247.0488299807077,357980.6875
247.0490312043351,277336.03125
247.1289078224777,624961.5625
248.1239737625656,264424.8125
248.1242234950412,263749.28125
248.1603544760492,602311.9375
248.1605808981021,694967.25
248.6439310937935,248414.171875
249.0280336813003,272933.09375
249.0454238047625,521619.03125
249.0456012968272,573797.6875
249.108060892917,345036.0625
249.145953525309,384178.84375
249.1461219627389,388129.96875
249.157228988138,292921.875
249.1825281873963,345184.375
249.2213713053799,390057.59375
249.5037382294408,545676.25
249.9298665917356,601460.25
249.983747046594,619126.3125
249.9839565521278,506706.5
250.0861230635562,2053026.0
250.0863298446287,2226799.25
250.0934700831646,520412.96875
250.1777617278107,414955.34375
250.2353248019605,256699.578125
250.8804909765518,253676.75
250.9714335894603,538272.0
250.9716593369647,551481.125
251.0339910977197,257287.28125
251.0342665653394,439646.28125
251.0685775156493,311197.53125
251.0688314593469,419074.96875
251.0694928829308,7437959.0
251.0696855312314,9085939.0
251.0897097235771,496452.21875
251.1252862595608,248195.4375
251.1278023367152,413470.28125
251.1617205662151,262552.78125
251.1980362983949,580066.9375
251.198245506683,581723.75
251.9280068992145,312161.65625
251.9729061249278,339974.8125
251.9730972221607,526804.8125
252.0729860671532,1064947.125
252.1090560665148,287811.9375
252.1343042026672,258073.71875
252.6234873032553,263597.84375
252.9185943053435,315276.25
252.9736716721687,1202494.0
253.0594513506284,428789.375
253.0652339443836,364007.3125
253.0654599157202,427186.53125
253.0835674031913,283775.84375
253.0837856958382,255241.421875
253.1293364218736,282887.75
253.1409242858185,316091.71875
253.1434642984057,467079.9375
253.2160560144665,651284.3125
253.216267410025,710068.8125
253.8569377647321,265379.125
254.0190680748696,543145.6875
254.0322830367485,357290.84375
254.1610390333992,986104.75
254.1612220973005,906238.875
254.9575274796679,311368.3125
254.9796770962322,302489.9375
254.9941676405348,347765.46875
255.0629619319097,497241.625
255.0976182837042,1639193.75
255.0991502668271,388418.34375
255.0994130321063,333328.0
255.1357702600207,280566.375
255.1450290907676,618310.5625
255.1452612031807,633441.625
255.2305015315013,380367.90625
255.231913244542,17671874.0
255.232753643523,537306.8125
255.2329997915813,483535.5
255.2681018661837,408469.40625
255.2683667900522,323806.375
255.8949839885491,254562.8125
255.8952550667211,288714.125
256.0814345432581,954675.4375
256.0816495355215,798604.875
256.2345676282265,283943.21875
256.235085686875,2685557.75
256.2352729668083,3000007.75
256.2633145371785,608816.0
256.2635596360764,615197.75
256.2991386159202,274634.09375
256.2999258301252,3229684.5
256.94919078597,253321.75
257.0167818141629,333240.3125
257.017019791711,517140.09375
257.0708874671432,250354.015625
257.0787461020435,269349.9375
257.1058694273818,287473.09375
257.1243656627993,595121.5625
257.1245028134067,623303.75
257.1512334432025,265480.78125
257.2384728676386,332667.96875
257.2463772980747,350748.4375
257.247559511202,14786049.0
257.2487196718188,301800.875
257.3033056251229,723696.5
258.1081564067026,382367.625
258.108406281192,448865.96875
258.1087412988604,654579.875
258.1101671388452,53753304.0
258.1112789471155,830251.4375
258.1115683149903,537978.1875
258.1120057614739,310593.96875
258.1122167728607,265514.03125
258.1126758163671,304107.53125
258.2062974234591,384725.15625
258.2064351132602,400498.28125
258.2509091925494,2705615.75
258.2792132969821,308052.0625
258.6502728668633,270310.53125
258.6505312269309,236151.6875
258.9646005950755,438719.4375
258.9648844265138,727880.6875
258.979445130755,659050.875
258.9874693418872,263220.25
259.0489780937582,442300.46875
259.0579724569101,244136.453125
259.1127482595243,277699.03125
259.1135161668742,4472906.0
259.1289169345964,2120207.25
259.6313740218699,380018.6875
259.9488701946417,315321.25
260.00757893433,239342.8125
260.0530458449053,723739.9375
260.069921515577,313868.40625
260.1143963880364,699771.5
260.132241358223,341508.875
260.1969943440581,435200.71875
260.3786746174364,2350863.5
260.7118854111012,498813.625
260.7131311658435,481132.1875
260.9891478754543,324159.65625
260.9893831728605,340841.59375
261.0020337140565,267173.9375
261.003070263659,5643174.0
261.0044695871403,286384.3125
261.0282364037161,274241.53125
261.0297918589224,270269.96875
261.0369225805147,447717.3125
261.0443307400835,414888.03125
261.046364129082,243092.21875
261.0521356679942,294695.96875
261.0524102090096,537971.25
261.0645915754374,270453.40625
261.0887759030418,530630.75
261.1080270830785,369320.125
261.1170885957392,266547.5
261.1309267536197,818442.6875
261.1443855384932,362716.75
261.1445964844594,347411.125
261.155556669861,526750.6875
261.1558074265257,662215.6875
261.3787663842647,250509.0
261.4247356739751,251610.234375
261.9083652063694,275955.6875
262.0064318309249,549800.3125
262.0501762461927,266820.5
262.1033045629718,345441.125
262.1397606437318,655610.75
262.1508089788985,367084.9375
263.0075082566315,240190.0625
263.081371780217,316920.875
263.0815583049865,258661.390625
263.0819678912326,329586.84375
263.0874618544447,260354.5625
263.1980546081923,332258.90625
263.2367038565937,283266.71875
263.2369862204145,457759.4375
264.0294961996523,276662.25
264.9089519630005,251793.984375
265.0222707808078,319602.0625
265.0229472720972,4913277.5
265.0231593268084,5485132.5
265.0852779930016,440778.84375
265.1100756835507,316211.25
265.1102794159774,403262.65625
265.1106139804498,638143.3125
265.1118012355082,35962684.0
265.1131284482418,418702.75
265.1136107784779,269591.625
265.1199170334938,527414.5
265.1201390076805,432881.21875
265.1312739962373,486943.5625
265.2138439984039,566347.6875
265.2524711579337,493276.125
265.3325145423757,263925.03125
265.9595038277158,510180.1875
266.0262830240835,411594.4375
266.0265615730146,463443.28125
266.0763905801698,562153.6875
266.1088442394721,592168.25
266.1112176567141,277002.25
266.1151211970966,4801747.0
266.1516207742987,1306914.125
266.1725155401078,1146293.25
266.1727268139126,1538813.75
266.3939201106798,262890.9375
266.6386659211329,355830.46875
266.6391590857326,1917171.25
266.6396463262497,352502.25
266.9246655734124,383844.875
266.9433166713631,335317.15625
266.9435324702629,345521.9375
267.0387747474128,507359.96875
267.0629253739774,264464.375
267.1075685718343,1378359.125
267.1088795009416,286632.75
267.1184369858854,326965.65625
267.1204385673766,264948.78125
267.1356962429707,326182.21875
267.1409365146808,557753.5
267.1550365033175,446801.6875
267.156730611388,308262.53125
268.102519990832,259696.859375
268.1029167360631,392529.3125
268.1040830140745,9403873.0
268.1048385705997,360401.3125
268.1109091392098,323300.5
268.1310360491797,269898.15625
268.9557353479657,274142.0625
269.0786774352413,403596.21875
269.1072848378761,905101.5
269.1074458006439,890239.875
269.1150045607436,280516.75
269.1383958116368,315270.125
269.160861196373,1351756.5
269.1611678185292,372471.25
269.1746075459554,276142.96875
269.2112062374995,445543.28125
269.2473825157539,1066389.25
269.2476013846023,868389.125
270.1195435613776,496030.09375
270.1197868254229,520078.65625
270.1561232306819,372935.625
270.2508556321128,258140.546875
270.2790045041748,354889.71875
270.2792338483448,273065.03125
270.9478496757215,396329.125
271.0942192145271,265972.6875
271.1035984572649,817577.625
271.1152417365111,321654.34375
271.1903048159128,402190.4375
271.190498929757,407093.28125
271.226668209638,658381.4375
271.2632246709798,3191914.0
271.2637200984263,341284.125
272.1602969570924,326314.28125
272.1606042772618,363375.1875
272.1715626156321,806898.75
272.1717752877454,980980.5
272.1720730292618,272468.71875
272.185646343468,344315.34375
272.2220479499051,683146.75
272.2579005033472,301555.78125
272.2584654725022,1633543.0
272.2663821520464,590138.875
272.2666135083454,570617.9375
272.9678412820582,398275.3125
272.9681393877107,1878816.625
272.9683740083575,1932392.0
272.9932336610314,342706.09375
272.9935180183764,389841.09375
273.064471953964,353486.78125
273.1096874982149,310577.9375
273.1099976569835,254424.765625
273.1671887425599,312613.4375
273.221197312162,270056.59375
273.261581003535,296300.09375
273.2618389499014,269998.59375
273.9325851504595,425393.3125
274.1762478653325,287006.90625
274.1873830495431,258428.125
274.6252485617052,347339.90625
275.008950717807,699075.0
275.0438975613156,457485.375
275.1102136561852,258170.0
275.2580749730255,603577.8125
275.9675272576623,587731.0625
276.0391621452574,387547.75
276.1189461753326,694662.125
276.1548558448545,274862.0625
276.1554589974571,1783763.375
276.1666587628039,694391.9375
276.9449036091362,306055.0625
276.9754490169009,568519.875
276.9771456289708,262322.125
277.0230991806924,264048.34375
277.0344149235064,437934.09375
277.103096099897,415651.75
277.1048511668223,1192544.75
277.1372670114337,285548.65625
277.1375913646652,368172.65625
277.137900069982,428315.90625
277.1381440472484,423356.46875
277.1394549878604,30093772.0
277.1406997883062,526233.6875
277.1798341909462,907744.0625
277.2138155059159,8778916.0
277.2144289867319,582437.3125
277.2147200708075,315415.625
277.2210479199615,245125.390625
278.1233044444783,245285.09375
278.1281844469281,325191.375
278.1427803441526,3284801.75
278.2172100656048,1518890.625
278.3549637602687,248057.125
278.5719822606225,282122.28125
278.5725651144468,1508612.375
278.9628694583467,324569.90625
278.9740926838614,319087.09375
279.0023024845892,286818.21875
279.0136341441026,239155.640625
279.0386884675447,567843.9375
279.0388550403505,564132.8125
279.0476108485068,365543.125
279.0742826001695,310880.59375
279.0751661684503,426458.40625
279.1436276204767,416791.875
279.159142222901,2104307.25
279.2026916250528,339788.375
279.2295049544725,1664322.375
279.2317860254857,362294.78125
279.9578503925107,267200.5
279.9581596059761,362224.375
280.0911353163359,368290.1875
280.0920878183767,7232449.5
280.0927271826502,467427.4375
280.0960286737072,417926.875
280.0962924185374,331662.09375
280.1622863745405,273018.0
280.232835765531,311874.46875
280.6548623881444,259128.265625
280.9131927035495,284564.40625
280.9136348471558,275638.46875
280.9402939279812,517556.1875
280.9952082076968,350901.34375
280.9955219106629,381174.40625
281.0511651754289,336216.84375
281.0543898089767,470465.46875
281.0785930162608,425733.28125
281.0799795483274,264590.1875
281.0953127977872,613979.1875
281.1132296841963,366047.96875
281.1146926717876,263158.0625
281.1723548513792,352882.46875
281.1746253096711,388022.0
281.2111751423483,266075.3125
281.2474443864269,911794.0
281.9107269506201,358938.1875
282.0503539416806,809462.375
282.1466511882688,2217876.0
282.2039704886391,955644.8125
282.2791457341859,829385.0625
282.9890560772176,315719.6875
282.9977433563342,261251.484375
283.0326150247664,286154.6875
283.0364580359076,389674.875
283.0366998968564,357226.84375
283.0943087026576,529174.9375
283.1150526935455,310091.5
283.1152917195643,268563.5
283.1306414497864,382516.65625
283.1498574976682,303136.34375
283.153810616084,264663.875
283.1541031690529,314693.15625
283.1751863948414,662410.875
283.2266489741601,268158.0
283.2632074188551,2863962.0
283.263581938383,510611.8125
283.9699814985824,329221.78125
283.9841827276753,289014.8125
284.0977495328339,286794.46875
284.0984364670798,263606.59375
284.0989925947338,1690182.0
284.1063846649469,260969.921875
284.1352868737773,278977.90625
284.1621676163825,254082.28125
284.1718245099005,357238.96875
284.2664920226994,631115.875
284.2948931249169,384277.1875
284.3312240011431,1253396.75
284.9999986957594,706317.9375
285.0030460267039,325448.5625
285.1097052865949,283377.65625
285.1099747938485,313713.09375
285.1194108801902,724058.625
285.1306508314383,295756.375
285.1309241429151,333898.4375
285.137281229612,556456.5625
285.2423742222236,534258.1875
285.2778781743024,374237.28125
285.2788594966498,6511600.5
285.2800300074782,292723.3125
285.3345685219754,326600.75
286.0267272437401,437523.125
286.1397493343034,268197.84375
286.274011062502,386118.625
286.2822385764817,1184079.875
286.9580678384186,275830.34375
286.9695012746807,357425.03125
286.9839034234768,294987.9375
287.0187306703148,878484.4375
287.0802259139547,430395.6875
287.0892234442198,904755.875
287.1488176946549,284802.09375
287.2217832867769,506816.90625
287.2327212383387,265426.6875
287.258100402885,885881.9375
287.9328993599534,328161.75
288.2028780815355,363161.125
288.2030403904417,358775.125
288.2533665040107,2229242.25
288.253818204517,303541.09375
288.2897102190788,794498.9375
288.9843606233451,405950.625
288.9977962123537,457848.40625
288.9980120149226,492884.625
288.9995659576244,495518.46875
289.0361893890987,253151.21875
289.0516655822436,323158.5
289.0594306100434,294899.71875
289.06672787241,304186.84375
289.0837165216226,752412.0625
289.1616846734526,306214.84375
289.1620021625733,316251.6875
289.1644917660495,269738.0625
289.2565101627199,354215.4375
289.2567875667378,463564.53125
289.2734707546632,284675.75
289.626703645256,368108.8125
289.9831988473697,428391.96875
290.0196576105778,339263.28125
290.0805387055383,425007.5625
290.0868737083724,271420.8125
290.1347213059723,1652072.125
290.1459040773188,961322.875
290.6209163937897,409632.21875
291.0388058093963,281232.125
291.0403943276763,751595.9375
291.0839256916972,309977.46875
291.0842262292102,316576.21875
291.1297416768814,343125.09375
291.1300454487739,412098.1875
291.1955391816787,1236417.625
291.2295566078747,337355.1875
291.2530835685643,289193.40625
291.9510754149209,364741.0625
291.9513043337502,395930.375
292.1979849479629,507842.4375
292.1987092404861,263620.34375
292.8775802417558,268221.6875
293.044581302527,246710.0
293.1723659878824,235144.0
293.1784538664414,479717.9375
293.1788017301087,1766628.25
293.1869405426726,309902.53125
293.1877652754213,3610157.5
293.1884729889773,266344.6875
293.1958878671383,470845.59375
293.2085722065608,527504.1875
293.2088723702401,359320.5
293.2183927344904,606968.9375
293.2187255642956,242810.3125
293.3826898830972,279171.5625
294.1548650870499,388354.71875
294.1658446124245,256563.6875
294.1821531364895,293872.65625
294.1911172233325,713574.375
294.2063960627354,275834.03125
294.2194237270627,268136.46875
294.5417458091955,240760.875
294.9551470618505,361440.59375
294.9637578611175,395435.59375
295.0336861431008,254531.828125
295.0957084742766,326749.34375
295.1499891228392,340570.0
295.1516454264498,333182.0625
295.1669919271192,271544.0625
295.1859713194881,320841.09375
295.1904322868331,425596.59375
295.1945923733558,257511.640625
295.2033947120851,345006.96875
295.2265421948991,295017.125
295.2268327822798,311572.3125
296.064863164139,322860.6875
296.0660207627023,11686625.0
296.0671280393676,296033.0
296.2195688143428,556471.4375
296.2584361084774,290620.40625
296.9446263904716,254188.5625
296.9968756691064,295773.0625
297.0000027799987,413085.5
297.0693691914573,855184.625
297.0734630778244,400837.96875
297.0751892621724,338170.21875
297.0824865358331,351499.03125
297.1099566949537,404967.40625
297.1462687507838,446475.0625
297.2399744355117,597521.8125
297.2425068908962,587662.875
297.3152661083586,478435.21875
297.6144767533955,343544.03125
297.615393027968,4201190.0
298.0584577684456,249187.1875
298.0640936869218,910653.3125
298.0701691989204,263362.4375
298.0949238755525,317975.6875
298.0952728057431,395957.9375
298.0968907332841,30587970.0
298.0981292909037,497631.34375
298.0983737117976,336117.0625
298.0987917794386,291375.84375
298.1170866789834,1200733.75
298.1779387836327,1853166.375
298.2740340523884,416919.6875
298.9856655960909,263019.6875
299.0891930154299,943528.0
299.0938125043933,444345.71875
299.0962987697684,383018.09375
299.1002316438245,3612872.25
299.1101989228797,302826.09375
299.1254891749222,287157.75
299.1530517040343,398057.84375
299.1618057488515,1668751.5
299.1674983907047,703958.3125
299.1813007139992,370350.4375
299.1853817241106,276832.6875
299.2215005732577,238931.890625
299.258130749311,1090898.375
299.294475392221,670740.5625
299.5538695498572,288001.5
299.9118293512043,254598.828125
300.0926147973893,1348895.25
300.1652158108733,267627.71875
300.1759134328803,258103.75
300.253387968663,299451.65625
300.2897033634817,959055.9375
301.0168585459933,378170.5
301.0957980227943,422887.9375
301.1047610191538,583278.8125
301.1410962167962,2589767.25
301.15041382987,291449.25
301.1646399656841,292880.03125
301.2371841684288,327117.5625
301.2849400999679,248533.65625
301.2928903852994,248956.6875
302.065342433538,264659.90625
302.0740793043526,545429.5
302.1443221978485,485403.09375
302.1962684403863,673321.75
302.9910504419817,432928.53125
303.0056482801447,237042.453125
303.0111335673445,243641.296875
303.0135229732677,240773.4375
303.0750925051173,371168.53125
303.1354709593592,668844.75
303.1452536771488,344330.53125
303.1744762319291,268631.40625
303.177621569332,354676.40625
303.2030037232707,273449.96875
303.2295141585518,399437.375
303.2531565045658,403006.15625
304.0339054135379,619478.9375
304.1502944060561,1021706.625
304.1616309631801,1070858.5
304.2998760601852,500288.34375
304.8035891959919,286336.78125
305.0292701693604,2388754.75
305.1456189382444,378985.375
305.1570979451628,1102796.875
305.1818172634227,248050.09375
305.2448881645738,301986.5625
305.2451660182103,434837.84375
305.5310042397548,265681.75
305.6016429705468,406162.96875
305.8981852430692,579057.4375
306.0037184701663,575596.1875
306.0327566258501,273318.25
306.0754973680493,1062984.0
306.1296365818197,897963.6875
306.1617325865366,256950.921875
306.2410192946066,253899.171875
306.9512836048051,258511.75
307.0237007112706,272169.84375
307.0450370763904,264980.0
307.0716359482734,496995.46875
307.081531150147,277782.15625
307.0820123469066,665905.8125
307.0832873946123,19253550.0
307.0846873393217,590736.5625
307.0850567591737,594859.25
307.0854436466386,611726.25
307.0944881830845,253001.140625
307.1078847877353,268835.15625
307.1304882027152,259738.125
307.1669143394313,301543.84375
307.190419602194,301843.9375
307.5437083990107,273959.375
307.5815232030746,322389.375
307.5819297419309,302273.5
307.5830617480269,234755.0
307.5840378033151,372168.03125
307.5849008376155,4114134.0
308.0811700667197,1626617.125
308.0828920550041,270255.5625
308.0845138533043,296463.34375
308.0855071582553,646495.8125
308.0859704097458,440246.625
308.0861268783057,438451.5625
308.0866323255825,726903.4375
308.0868661504493,657841.625
308.0872766633848,806439.125
308.0875500462691,875915.0625
308.0877073954802,891783.0625
308.0879948438948,975559.3125
308.0882146060416,1196613.875
308.0883983274363,1292957.125
308.0888765315211,2264459.0
308.089572743064,4385628.0
308.0910970353811,398129184.0
308.092194992306,7091376.0
308.0926494731636,3686915.25
308.0928753954814,2866479.0
308.0931241741366,2213059.25
308.0933246038757,1843672.375
308.0935531644228,1524086.125
308.093794032443,1274024.5
308.0942423644327,1078088.5
308.0944964198045,839977.4375
308.0946687205733,701047.9375
308.0949421165747,600041.0
308.0951803495014,591159.6875
308.0953535301251,564453.5
308.0957271438057,418324.53125
308.0960093326231,409562.34375
308.0962836101012,430161.90625
308.0965156914236,330245.09375
308.0969587567405,348382.46875
308.0973842413002,294728.53125
308.0996373950276,284911.09375
308.1088252935971,335855.375
308.5827797368636,395352.125
308.9481417350371,705537.375
308.9709664674803,357551.59375
309.0492471659063,1528220.125
309.0881745647815,3315735.75
309.0888903411008,338058.46875
309.0895663059587,317922.84375
309.0905307112006,2534873.75
309.0912571158207,309965.125
309.0918879669382,321021.875
309.0922604622858,259702.703125
309.0924967008935,330443.0625
309.0944768724077,34090532.0
309.0954899726489,1071427.75
309.0960412081448,592990.625
309.0963261171505,330003.15625
309.0966481888336,324506.96875
309.0971950043811,808072.625
309.1099014897172,339979.9375
309.1308464643872,521112.75
309.1364486731135,270655.15625
309.1369814687804,343608.875
309.1380152038224,8576411.0
309.1389073368806,372138.09375
309.139325968555,321406.15625
309.1463056902876,328297.90625
309.151203012637,632668.1875
309.182621968258,832272.3125
309.2036777378944,676646.4375
309.2046145215494,386008.53125
309.206042729102,8084594.0
309.9857484273506,309445.75
310.0856989385894,431156.5625
310.086915345549,13491320.0
310.0914346570508,310330.1875
310.0942798872327,250170.859375
310.0945238937542,284177.75
310.095360999338,3742530.75
310.0978349399144,1655589.875
310.0982819989026,377329.96875
310.1204816127233,250439.125
310.1413134515252,1613772.875
